order_id,customer_id,order_datetime,city,is_member,age_group,category,items_count,discount_pct,order_value,payment_method,distance_km,is_raining,prep_time_min,promised_time_min,delivery_time_min,rating,refund_requested,order_date,month,month_name,weekday,dow,is_weekend,hour,day_part,is_peak,delay_min,is_delayed,gross_value,discount_amount,distance_band,delay_bucket
ORD107949,C00972,2025-06-06 18:22:00,Delhi NCR,False,18-24,Chocolates & Sweets,4,5,449.13,Wallet,3.0,True,3.7,18,15.4,5.0,False,2025-06-06,6,Jun,Friday,4,0,18,Evening,0,0.0,0,472.7684210526316,23.6384210526316,2-3 km,On time
ORD104534,C01449,2025-03-01 15:27:00,Bengaluru,False,25-34,Personal Care,2,0,354.07,UPI,3.6,False,3.6,18,19.3,,False,2025-03-01,3,Mar,Saturday,5,1,15,Afternoon,0,1.3000000000000007,1,354.07,0.0,3-4 km,1-3 min late
ORD119684,C00795,2025-08-09 11:27:00,Delhi NCR,False,25-34,"Atta, Rice & Dal",2,5,303.62,Wallet,0.65,True,4.1,10,8.7,4.0,False,2025-08-09,8,Aug,Saturday,5,1,11,Morning,0,0.0,0,319.6,15.980000000000018,0-1 km,On time
ORD122208,C02157,2025-06-15 09:16:00,Delhi NCR,False,25-34,Cold Drinks & Juices,3,10,125.15,UPI,1.75,True,2.2,14,11.6,3.0,False,2025-06-15,6,Jun,Sunday,6,1,9,Morning,1,0.0,0,139.05555555555557,13.905555555555566,1-2 km,On time
ORD111276,C00033,2025-05-17 12:37:00,Mumbai,True,18-24,Cold Drinks & Juices,4,5,185.01,Cash on Delivery,0.79,True,3.9,10,8.4,5.0,False,2025-05-17,5,May,Saturday,5,1,12,Afternoon,0,0.0,0,194.74736842105264,9.73736842105265,0-1 km,On time
ORD103834,C02411,2025-09-01 02:35:00,Bengaluru,False,18-24,Dairy & Bread,4,5,225.74,UPI,3.66,False,3.2,18,16.8,4.0,False,2025-09-01,9,Sep,Monday,0,0,2,Late Night,0,0.0,0,237.62105263157898,11.881052631578967,3-4 km,On time
ORD125328,C02709,2025-09-20 21:08:00,Delhi NCR,True,18-24,Chocolates & Sweets,7,0,310.97,UPI,1.68,False,3.5,14,11.1,5.0,False,2025-09-20,9,Sep,Saturday,5,1,21,Evening,1,0.0,0,310.97,0.0,1-2 km,On time
ORD118126,C01331,2025-08-19 01:12:00,Hyderabad,True,18-24,Snacks & Munchies,3,15,107.87,UPI,2.26,False,3.3,14,11.4,4.0,False,2025-08-19,8,Aug,Tuesday,1,0,1,Late Night,0,0.0,0,126.90588235294119,19.035882352941186,2-3 km,On time
ORD109401,C00537,2025-06-03 17:02:00,Bengaluru,True,18-24,Dairy & Bread,1,0,44.11,Cash on Delivery,3.97,True,3.5,18,21.6,5.0,False,2025-06-03,6,Jun,Tuesday,1,0,17,Evening,0,3.6000000000000014,1,44.11,0.0,3-4 km,3-6 min late
ORD109687,C02768,2025-05-15 20:59:00,Bengaluru,False,25-34,Snacks & Munchies,8,0,708.29,UPI,4.02,False,3.9,18,18.7,4.0,False,2025-05-15,5,May,Thursday,3,0,20,Evening,1,0.6999999999999993,1,708.29,0.0,4+ km,1-3 min late
ORD126022,C00480,2025-05-03 17:36:00,Mumbai,True,25-34,Fruits & Vegetables,2,10,109.6,UPI,4.34,False,3.9,18,17.9,5.0,False,2025-05-03,5,May,Saturday,5,1,17,Evening,0,0.0,0,121.77777777777777,12.177777777777777,4+ km,On time
ORD124097,C01847,2025-07-13 08:47:00,Mumbai,False,18-24,Cold Drinks & Juices,1,20,43.54,Wallet,1.73,False,3.3,14,9.7,5.0,False,2025-07-13,7,Jul,Sunday,6,1,8,Morning,1,0.0,0,54.425,10.884999999999998,1-2 km,On time
ORD129822,C00038,2025-09-12 18:24:00,Mumbai,True,18-24,Electronics & Accessories,1,5,333.63,UPI,1.57,False,3.0,14,9.2,4.0,False,2025-09-12,9,Sep,Friday,4,0,18,Evening,0,0.0,0,351.18947368421055,17.55947368421056,1-2 km,On time
ORD129122,C01291,2025-12-08 21:26:00,Mumbai,False,18-24,Instant & Frozen Food,4,20,163.32,Credit/Debit Card,2.01,False,3.8,14,10.4,5.0,False,2025-12-08,12,Dec,Monday,0,0,21,Evening,1,0.0,0,204.14999999999998,40.829999999999984,2-3 km,On time
ORD125241,C02270,2025-01-24 22:38:00,Pune,True,25-34,Fruits & Vegetables,2,0,110.54,UPI,6.52,False,3.5,22,18.4,4.0,False,2025-01-24,1,Jan,Friday,4,0,22,Night,0,0.0,0,110.54,0.0,4+ km,On time
ORD108575,C01042,2025-10-01 10:15:00,Bengaluru,True,35-44,Fruits & Vegetables,2,15,118.77,Cash on Delivery,2.59,False,3.1,14,13.0,5.0,False,2025-10-01,10,Oct,Wednesday,2,0,10,Morning,0,0.0,0,139.72941176470587,20.959411764705877,2-3 km,On time
ORD128958,C02057,2025-09-13 09:44:00,Kolkata,False,25-34,Dairy & Bread,5,0,250.68,Wallet,2.25,False,3.6,14,14.1,4.0,False,2025-09-13,9,Sep,Saturday,5,1,9,Morning,1,0.09999999999999964,1,250.68,0.0,2-3 km,1-3 min late
ORD120204,C00796,2025-10-20 14:16:00,Mumbai,False,25-34,Dairy & Bread,3,10,114.36,UPI,2.16,False,3.6,14,12.4,4.0,False,2025-10-20,10,Oct,Monday,0,0,14,Afternoon,0,0.0,0,127.06666666666666,12.706666666666663,2-3 km,On time
ORD116340,C00584,2025-04-06 20:43:00,Mumbai,True,35-44,Instant & Frozen Food,1,0,163.92,UPI,2.86,False,3.0,14,16.4,,False,2025-04-06,4,Apr,Sunday,6,1,20,Evening,1,2.3999999999999986,1,163.92,0.0,2-3 km,1-3 min late
ORD104080,C02988,2025-04-20 09:38:00,Bengaluru,False,25-34,Cold Drinks & Juices,5,0,287.69,Credit/Debit Card,0.42,False,3.3,10,6.8,4.0,False,2025-04-20,4,Apr,Sunday,6,1,9,Morning,1,0.0,0,287.69,0.0,0-1 km,On time
ORD119776,C01748,2025-08-08 21:38:00,Bengaluru,False,25-34,Fruits & Vegetables,3,10,112.62,Pay Later,0.58,False,4.0,10,6.7,5.0,False,2025-08-08,8,Aug,Friday,4,0,21,Evening,1,0.0,0,125.13333333333334,12.513333333333335,0-1 km,On time
ORD131348,C01428,2025-01-18 15:51:00,Delhi NCR,True,18-24,Dairy & Bread,2,5,106.76,Credit/Debit Card,1.13,False,3.5,10,6.8,4.0,False,2025-01-18,1,Jan,Saturday,5,1,15,Afternoon,0,0.0,0,112.37894736842107,5.618947368421061,1-2 km,On time
ORD125644,C02003,2025-12-09 19:51:00,Kolkata,True,35-44,Cold Drinks & Juices,4,10,211.99,UPI,3.26,False,6.5,18,16.8,5.0,False,2025-12-09,12,Dec,Tuesday,1,0,19,Evening,1,0.0,0,235.54444444444445,23.554444444444442,3-4 km,On time
ORD108589,C01382,2025-08-24 21:16:00,Delhi NCR,False,25-34,Dairy & Bread,1,0,72.51,UPI,3.02,True,1.7,18,15.1,5.0,False,2025-08-24,8,Aug,Sunday,6,1,21,Evening,1,0.0,0,72.51,0.0,3-4 km,On time
ORD110210,C02266,2025-12-31 17:43:00,Delhi NCR,False,18-24,Household & Cleaning,4,10,782.82,Credit/Debit Card,1.15,False,3.1,10,6.6,4.0,False,2025-12-31,12,Dec,Wednesday,2,0,17,Evening,0,0.0,0,869.8000000000001,86.98000000000002,1-2 km,On time
ORD125270,C02705,2025-03-31 18:05:00,Hyderabad,False,25-34,Personal Care,6,0,1465.3,UPI,1.69,False,5.9,14,9.0,5.0,False,2025-03-31,3,Mar,Monday,0,0,18,Evening,0,0.0,0,1465.3,0.0,1-2 km,On time
ORD125677,C00189,2025-12-25 06:26:00,Hyderabad,False,18-24,"Atta, Rice & Dal",2,5,435.57,UPI,1.07,False,3.6,10,7.4,4.0,False,2025-12-25,12,Dec,Thursday,3,0,6,Morning,0,0.0,0,458.4947368421053,22.92473684210529,1-2 km,On time
ORD120146,C01360,2025-12-18 21:58:00,Delhi NCR,False,35-44,Fruits & Vegetables,3,0,228.43,UPI,0.66,True,4.0,10,10.2,4.0,False,2025-12-18,12,Dec,Thursday,3,0,21,Evening,1,0.1999999999999993,1,228.43,0.0,0-1 km,1-3 min late
ORD106455,C00337,2025-11-18 20:40:00,Delhi NCR,False,25-34,"Atta, Rice & Dal",4,0,450.8,UPI,1.38,False,4.1,10,10.2,5.0,False,2025-11-18,11,Nov,Tuesday,1,0,20,Evening,1,0.1999999999999993,1,450.8,0.0,1-2 km,1-3 min late
ORD118682,C00402,2025-05-24 16:10:00,Pune,True,35-44,Cold Drinks & Juices,4,0,182.05,UPI,1.26,False,2.4,10,5.8,5.0,False,2025-05-24,5,May,Saturday,5,1,16,Afternoon,0,0.0,0,182.05,0.0,1-2 km,On time
ORD108025,C01612,2025-05-15 19:08:00,Hyderabad,False,25-34,Fruits & Vegetables,3,10,309.54,Wallet,1.52,False,3.4,14,9.3,4.0,False,2025-05-15,5,May,Thursday,3,0,19,Evening,1,0.0,0,343.93333333333334,34.39333333333332,1-2 km,On time
ORD101723,C00620,2025-06-25 08:22:00,Delhi NCR,True,45+,Instant & Frozen Food,3,5,244.88,UPI,1.3,False,3.0,10,7.3,5.0,False,2025-06-25,6,Jun,Wednesday,2,0,8,Morning,1,0.0,0,257.7684210526316,12.8884210526316,1-2 km,On time
ORD114835,C02569,2025-06-29 13:10:00,Bengaluru,False,18-24,"Atta, Rice & Dal",3,10,588.23,UPI,1.64,True,4.7,14,14.3,5.0,False,2025-06-29,6,Jun,Sunday,6,1,13,Afternoon,0,0.3000000000000007,1,653.5888888888888,65.35888888888883,1-2 km,1-3 min late
ORD106206,C02581,2025-05-16 21:41:00,Delhi NCR,False,25-34,Electronics & Accessories,2,0,1227.85,Cash on Delivery,3.17,False,4.8,18,15.5,,False,2025-05-16,5,May,Friday,4,0,21,Evening,1,0.0,0,1227.85,0.0,3-4 km,On time
ORD112578,C02168,2025-06-06 04:47:00,Mumbai,False,35-44,Fruits & Vegetables,2,10,162.23,Credit/Debit Card,1.19,True,5.0,10,10.8,,False,2025-06-06,6,Jun,Friday,4,0,4,Late Night,0,0.8000000000000007,1,180.25555555555553,18.025555555555542,1-2 km,1-3 min late
ORD105138,C00324,2025-08-06 09:05:00,Bengaluru,True,35-44,Fruits & Vegetables,4,15,180.84,UPI,2.85,True,3.7,14,21.2,5.0,False,2025-08-06,8,Aug,Wednesday,2,0,9,Morning,1,7.199999999999999,1,212.75294117647059,31.912941176470582,2-3 km,6+ min late
ORD100499,C00966,2025-12-05 07:21:00,Mumbai,False,18-24,Household & Cleaning,3,10,190.0,Wallet,3.16,False,4.9,18,15.5,4.0,False,2025-12-05,12,Dec,Friday,4,0,7,Morning,0,0.0,0,211.11111111111111,21.111111111111114,3-4 km,On time
ORD111132,C00475,2025-08-16 19:55:00,Delhi NCR,True,25-34,Chocolates & Sweets,3,5,438.74,UPI,0.7,False,3.5,10,10.2,,False,2025-08-16,8,Aug,Saturday,5,1,19,Evening,1,0.1999999999999993,1,461.8315789473684,23.09157894736842,0-1 km,1-3 min late
ORD112362,C02270,2025-09-28 20:07:00,Pune,True,25-34,Fruits & Vegetables,4,0,267.59,UPI,5.61,True,3.9,22,24.8,4.0,False,2025-09-28,9,Sep,Sunday,6,1,20,Evening,1,2.8000000000000007,1,267.59,0.0,4+ km,1-3 min late
ORD123140,C00219,2025-03-21 19:26:00,Kolkata,True,25-34,Instant & Frozen Food,4,5,269.35,UPI,0.5,False,3.4,10,7.9,5.0,False,2025-03-21,3,Mar,Friday,4,0,19,Evening,1,0.0,0,283.5263157894737,14.176315789473676,0-1 km,On time
ORD107912,C02332,2025-07-11 01:34:00,Mumbai,False,35-44,Cold Drinks & Juices,2,10,186.37,UPI,0.57,True,3.3,10,5.0,5.0,False,2025-07-11,7,Jul,Friday,4,0,1,Late Night,0,0.0,0,207.07777777777778,20.70777777777778,0-1 km,On time
ORD119999,C02743,2025-12-03 10:10:00,Delhi NCR,True,35-44,Dairy & Bread,3,10,155.08,UPI,3.66,False,3.3,18,11.8,5.0,False,2025-12-03,12,Dec,Wednesday,2,0,10,Morning,0,0.0,0,172.31111111111113,17.23111111111112,3-4 km,On time
ORD109362,C01357,2025-01-04 00:27:00,Bengaluru,False,45+,Cold Drinks & Juices,3,0,134.12,UPI,1.78,True,3.8,14,12.4,4.0,False,2025-01-04,1,Jan,Saturday,5,1,0,Late Night,0,0.0,0,134.12,0.0,1-2 km,On time
ORD115803,C01985,2025-11-01 17:47:00,Bengaluru,False,25-34,Fruits & Vegetables,4,0,219.27,Cash on Delivery,1.78,False,3.9,14,11.9,4.0,False,2025-11-01,11,Nov,Saturday,5,1,17,Evening,0,0.0,0,219.27,0.0,1-2 km,On time
ORD117406,C01914,2025-08-09 13:32:00,Bengaluru,False,45+,Personal Care,2,10,286.95,Credit/Debit Card,0.61,False,5.8,10,10.6,4.0,False,2025-08-09,8,Aug,Saturday,5,1,13,Afternoon,0,0.5999999999999996,1,318.8333333333333,31.883333333333326,0-1 km,1-3 min late
ORD124552,C02181,2025-04-26 21:00:00,Hyderabad,True,25-34,Fruits & Vegetables,2,15,93.89,UPI,0.81,False,3.3,10,6.4,4.0,False,2025-04-26,4,Apr,Saturday,5,1,21,Evening,1,0.0,0,110.45882352941177,16.568823529411773,0-1 km,On time
ORD118131,C02540,2025-11-17 16:29:00,Bengaluru,True,18-24,"Atta, Rice & Dal",1,15,133.85,UPI,1.89,False,2.8,14,11.7,5.0,False,2025-11-17,11,Nov,Monday,0,0,16,Afternoon,0,0.0,0,157.47058823529412,23.62058823529412,1-2 km,On time
ORD109733,C02021,2025-07-21 21:03:00,Bengaluru,True,45+,Baby & Pet Care,2,5,430.55,Credit/Debit Card,1.51,False,2.8,14,9.8,5.0,False,2025-07-21,7,Jul,Monday,0,0,21,Evening,1,0.0,0,453.2105263157895,22.66052631578947,1-2 km,On time
ORD117518,C01118,2025-07-04 12:22:00,Hyderabad,False,35-44,Baby & Pet Care,1,0,264.84,UPI,1.05,False,3.4,10,7.5,5.0,False,2025-07-04,7,Jul,Friday,4,0,12,Afternoon,0,0.0,0,264.84,0.0,1-2 km,On time
ORD119400,C02673,2025-10-09 09:20:00,Mumbai,False,25-34,Fruits & Vegetables,5,15,479.92,Pay Later,2.75,False,3.8,14,13.2,5.0,False,2025-10-09,10,Oct,Thursday,3,0,9,Morning,1,0.0,0,564.6117647058824,84.69176470588235,2-3 km,On time
ORD116786,C00139,2025-08-14 20:00:00,Hyderabad,True,35-44,Chocolates & Sweets,5,0,295.17,Wallet,0.3,False,5.1,10,6.3,5.0,False,2025-08-14,8,Aug,Thursday,3,0,20,Evening,1,0.0,0,295.17,0.0,0-1 km,On time
ORD121681,C01715,2025-09-29 08:58:00,Mumbai,True,25-34,Personal Care,2,0,364.17,UPI,1.92,False,3.4,14,12.5,5.0,False,2025-09-29,9,Sep,Monday,0,0,8,Morning,1,0.0,0,364.17,0.0,1-2 km,On time
ORD115569,C02476,2025-12-10 15:55:00,Delhi NCR,True,18-24,Baby & Pet Care,5,0,875.76,Pay Later,2.35,False,6.2,14,13.0,5.0,False,2025-12-10,12,Dec,Wednesday,2,0,15,Afternoon,0,0.0,0,875.76,0.0,2-3 km,On time
ORD102388,C00558,2025-11-01 10:08:00,Mumbai,True,45+,"Atta, Rice & Dal",3,0,190.94,UPI,3.23,False,3.3,18,12.0,4.0,False,2025-11-01,11,Nov,Saturday,5,1,10,Morning,0,0.0,0,190.94,0.0,3-4 km,On time
ORD129695,C02756,2025-03-18 21:31:00,Hyderabad,True,25-34,Electronics & Accessories,3,15,709.45,Credit/Debit Card,0.53,True,2.8,10,6.5,5.0,False,2025-03-18,3,Mar,Tuesday,1,0,21,Evening,1,0.0,0,834.6470588235295,125.19705882352946,0-1 km,On time
ORD114752,C00475,2025-05-25 20:27:00,Delhi NCR,True,25-34,Cold Drinks & Juices,1,0,53.31,Pay Later,0.82,False,3.7,10,6.6,4.0,False,2025-05-25,5,May,Sunday,6,1,20,Evening,1,0.0,0,53.31,0.0,0-1 km,On time
ORD126067,C01656,2025-09-10 07:30:00,Mumbai,False,35-44,Instant & Frozen Food,3,5,409.44,Cash on Delivery,1.01,True,3.2,10,9.8,4.0,False,2025-09-10,9,Sep,Wednesday,2,0,7,Morning,0,0.0,0,430.98947368421057,21.549473684210568,1-2 km,On time
ORD101412,C02373,2025-08-02 20:54:00,Mumbai,True,18-24,Snacks & Munchies,2,20,108.07,UPI,4.65,False,2.6,22,22.8,5.0,False,2025-08-02,8,Aug,Saturday,5,1,20,Evening,1,0.8000000000000007,1,135.08749999999998,27.017499999999984,4+ km,1-3 min late
ORD111868,C00757,2025-03-22 06:13:00,Mumbai,False,18-24,Dairy & Bread,5,0,477.83,UPI,1.27,True,3.4,10,8.3,,False,2025-03-22,3,Mar,Saturday,5,1,6,Morning,0,0.0,0,477.83,0.0,1-2 km,On time
ORD112534,C02256,2025-06-22 06:50:00,Bengaluru,True,35-44,Fruits & Vegetables,3,5,140.72,Pay Later,1.8,True,5.9,14,15.6,5.0,False,2025-06-22,6,Jun,Sunday,6,1,6,Morning,0,1.5999999999999996,1,148.1263157894737,7.406315789473695,1-2 km,1-3 min late
ORD118779,C02787,2025-11-19 13:46:00,Bengaluru,False,35-44,Household & Cleaning,2,0,340.61,Credit/Debit Card,0.84,False,4.0,10,7.7,5.0,False,2025-11-19,11,Nov,Wednesday,2,0,13,Afternoon,0,0.0,0,340.61,0.0,0-1 km,On time
ORD102973,C00361,2025-04-14 02:15:00,Kolkata,True,25-34,Household & Cleaning,4,10,394.13,UPI,1.39,False,4.6,10,6.0,5.0,False,2025-04-14,4,Apr,Monday,0,0,2,Late Night,0,0.0,0,437.9222222222222,43.79222222222222,1-2 km,On time
ORD124549,C02107,2025-05-20 11:09:00,Hyderabad,True,18-24,"Atta, Rice & Dal",4,10,752.05,UPI,1.14,False,3.9,10,7.6,5.0,False,2025-05-20,5,May,Tuesday,1,0,11,Morning,0,0.0,0,835.6111111111111,83.56111111111113,1-2 km,On time
ORD131028,C02777,2025-03-26 20:56:00,Bengaluru,False,35-44,Baby & Pet Care,4,0,796.73,Pay Later,2.22,False,6.1,14,15.5,4.0,False,2025-03-26,3,Mar,Wednesday,2,0,20,Evening,1,1.5,1,796.73,0.0,2-3 km,1-3 min late
ORD114461,C00390,2025-10-20 01:15:00,Pune,True,18-24,Chocolates & Sweets,4,10,447.12,UPI,1.45,False,2.9,10,7.9,4.0,False,2025-10-20,10,Oct,Monday,0,0,1,Late Night,0,0.0,0,496.8,49.68000000000001,1-2 km,On time
ORD125390,C00360,2025-02-23 21:01:00,Bengaluru,False,25-34,Dairy & Bread,4,5,209.89,Cash on Delivery,4.39,False,4.5,18,22.6,4.0,False,2025-02-23,2,Feb,Sunday,6,1,21,Evening,1,4.600000000000001,1,220.93684210526317,11.046842105263181,4+ km,3-6 min late
ORD118841,C02764,2025-11-10 21:36:00,Mumbai,False,45+,Dairy & Bread,5,0,238.47,UPI,5.01,False,1.5,22,21.7,5.0,False,2025-11-10,11,Nov,Monday,0,0,21,Evening,1,0.0,0,238.47,0.0,4+ km,On time
ORD126259,C01568,2025-07-13 08:53:00,Delhi NCR,False,18-24,Snacks & Munchies,6,15,438.28,UPI,1.97,True,4.7,14,16.4,5.0,False,2025-07-13,7,Jul,Sunday,6,1,8,Morning,1,2.3999999999999986,1,515.6235294117647,77.34352941176473,1-2 km,1-3 min late
ORD102561,C01583,2025-08-14 21:12:00,Mumbai,True,35-44,Fruits & Vegetables,6,0,333.25,UPI,0.48,False,4.4,10,6.7,,False,2025-08-14,8,Aug,Thursday,3,0,21,Evening,1,0.0,0,333.25,0.0,0-1 km,On time
ORD118345,C01920,2025-10-12 14:42:00,Kolkata,False,25-34,Fruits & Vegetables,3,5,279.15,UPI,0.57,False,2.8,10,8.9,4.0,False,2025-10-12,10,Oct,Sunday,6,1,14,Afternoon,0,0.0,0,293.84210526315786,14.692105263157885,0-1 km,On time
ORD102683,C00412,2025-10-19 19:29:00,Bengaluru,False,18-24,Fruits & Vegetables,2,20,100.92,Credit/Debit Card,1.46,False,3.6,10,10.7,4.0,False,2025-10-19,10,Oct,Sunday,6,1,19,Evening,1,0.6999999999999993,1,126.14999999999999,25.22999999999999,1-2 km,1-3 min late
ORD124907,C00489,2025-12-29 20:53:00,Bengaluru,True,18-24,Instant & Frozen Food,3,0,291.94,UPI,0.91,False,5.1,10,9.1,5.0,False,2025-12-29,12,Dec,Monday,0,0,20,Evening,1,0.0,0,291.94,0.0,0-1 km,On time
ORD118684,C00205,2025-12-31 21:20:00,Delhi NCR,True,45+,Electronics & Accessories,2,0,706.24,Credit/Debit Card,2.0,False,4.6,14,14.7,3.0,False,2025-12-31,12,Dec,Wednesday,2,0,21,Evening,1,0.6999999999999993,1,706.24,0.0,1-2 km,1-3 min late
ORD130107,C00226,2025-08-10 19:04:00,Kolkata,True,35-44,Instant & Frozen Food,4,0,353.18,UPI,1.12,True,4.1,10,7.2,4.0,False,2025-08-10,8,Aug,Sunday,6,1,19,Evening,1,0.0,0,353.18,0.0,1-2 km,On time
ORD116580,C02049,2025-01-02 21:07:00,Delhi NCR,False,18-24,Household & Cleaning,4,0,626.55,UPI,0.56,False,4.4,10,8.3,4.0,False,2025-01-02,1,Jan,Thursday,3,0,21,Evening,1,0.0,0,626.55,0.0,0-1 km,On time
ORD100890,C00437,2025-02-10 13:10:00,Delhi NCR,False,25-34,Instant & Frozen Food,4,5,131.96,UPI,0.99,False,4.6,10,6.5,5.0,False,2025-02-10,2,Feb,Monday,0,0,13,Afternoon,0,0.0,0,138.90526315789475,6.945263157894743,0-1 km,On time
ORD124219,C00039,2025-12-16 12:17:00,Delhi NCR,True,18-24,Fruits & Vegetables,1,0,90.87,UPI,3.27,True,3.5,18,17.6,5.0,False,2025-12-16,12,Dec,Tuesday,1,0,12,Afternoon,0,0.0,0,90.87,0.0,3-4 km,On time
ORD107175,C00446,2025-08-12 21:39:00,Hyderabad,True,25-34,Household & Cleaning,4,0,441.62,UPI,0.95,False,3.3,10,7.5,4.0,False,2025-08-12,8,Aug,Tuesday,1,0,21,Evening,1,0.0,0,441.62,0.0,0-1 km,On time
ORD101555,C01982,2025-10-15 18:38:00,Mumbai,False,18-24,Dairy & Bread,3,0,213.85,Credit/Debit Card,1.78,False,4.0,14,12.0,5.0,False,2025-10-15,10,Oct,Wednesday,2,0,18,Evening,0,0.0,0,213.85,0.0,1-2 km,On time
ORD131532,C01742,2025-06-30 15:38:00,Delhi NCR,False,18-24,Baby & Pet Care,1,0,248.79,Cash on Delivery,2.64,True,4.1,14,14.4,4.0,False,2025-06-30,6,Jun,Monday,0,0,15,Afternoon,0,0.40000000000000036,1,248.79,0.0,2-3 km,1-3 min late
ORD125979,C00192,2025-08-14 08:46:00,Delhi NCR,True,18-24,Dairy & Bread,3,5,92.96,UPI,2.23,True,1.8,14,12.5,,False,2025-08-14,8,Aug,Thursday,3,0,8,Morning,1,0.0,0,97.85263157894737,4.892631578947373,2-3 km,On time
ORD119106,C02348,2025-02-19 01:44:00,Pune,True,35-44,Household & Cleaning,4,0,492.52,Pay Later,1.7,False,3.3,14,8.8,5.0,False,2025-02-19,2,Feb,Wednesday,2,0,1,Late Night,0,0.0,0,492.52,0.0,1-2 km,On time
ORD124277,C01316,2025-08-07 19:56:00,Bengaluru,True,25-34,Snacks & Munchies,1,0,69.56,UPI,4.14,True,4.4,18,25.9,3.0,False,2025-08-07,8,Aug,Thursday,3,0,19,Evening,1,7.899999999999999,1,69.56,0.0,4+ km,6+ min late
ORD128747,C02200,2025-04-26 14:35:00,Bengaluru,True,25-34,Fruits & Vegetables,2,0,173.3,UPI,1.77,False,3.8,14,8.7,4.0,False,2025-04-26,4,Apr,Saturday,5,1,14,Afternoon,0,0.0,0,173.3,0.0,1-2 km,On time
ORD101090,C00655,2025-06-08 23:18:00,Pune,False,25-34,Cold Drinks & Juices,3,10,155.0,UPI,0.3,False,4.0,10,5.7,4.0,True,2025-06-08,6,Jun,Sunday,6,1,23,Night,0,0.0,0,172.22222222222223,17.22222222222223,0-1 km,On time
ORD110718,C02567,2025-08-20 21:12:00,Delhi NCR,False,25-34,Baby & Pet Care,2,0,384.04,Wallet,0.51,True,3.8,10,5.0,5.0,False,2025-08-20,8,Aug,Wednesday,2,0,21,Evening,1,0.0,0,384.04,0.0,0-1 km,On time
ORD105001,C00449,2025-04-03 20:43:00,Delhi NCR,False,25-34,Baby & Pet Care,3,0,391.65,UPI,1.03,True,4.5,10,10.8,4.0,False,2025-04-03,4,Apr,Thursday,3,0,20,Evening,1,0.8000000000000007,1,391.65,0.0,1-2 km,1-3 min late
ORD101510,C00324,2025-11-28 12:27:00,Bengaluru,True,35-44,Cold Drinks & Juices,3,0,158.83,UPI,2.52,False,3.7,14,14.0,5.0,False,2025-11-28,11,Nov,Friday,4,0,12,Afternoon,0,0.0,0,158.83,0.0,2-3 km,On time
ORD101188,C01945,2025-05-03 11:47:00,Pune,False,25-34,Dairy & Bread,3,10,231.9,UPI,0.8,False,3.7,10,6.1,5.0,False,2025-05-03,5,May,Saturday,5,1,11,Morning,0,0.0,0,257.6666666666667,25.76666666666668,0-1 km,On time
ORD105671,C00284,2025-02-19 07:16:00,Delhi NCR,True,18-24,Personal Care,7,10,468.03,UPI,0.48,False,3.2,10,5.2,,False,2025-02-19,2,Feb,Wednesday,2,0,7,Morning,0,0.0,0,520.0333333333333,52.00333333333333,0-1 km,On time
ORD113581,C01462,2025-11-29 09:36:00,Bengaluru,False,25-34,Fruits & Vegetables,4,10,400.14,UPI,1.63,False,4.1,14,14.2,5.0,False,2025-11-29,11,Nov,Saturday,5,1,9,Morning,1,0.1999999999999993,1,444.59999999999997,44.45999999999998,1-2 km,1-3 min late
ORD129519,C01357,2025-03-01 17:59:00,Bengaluru,False,45+,Personal Care,3,10,643.22,Credit/Debit Card,1.19,False,2.4,10,6.0,5.0,False,2025-03-01,3,Mar,Saturday,5,1,17,Evening,0,0.0,0,714.6888888888889,71.46888888888884,1-2 km,On time
ORD122598,C00297,2025-02-18 20:01:00,Kolkata,False,35-44,Electronics & Accessories,7,10,3787.87,Pay Later,1.81,False,3.8,14,12.0,5.0,False,2025-02-18,2,Feb,Tuesday,1,0,20,Evening,1,0.0,0,4208.7444444444445,420.87444444444463,1-2 km,On time
ORD126619,C02269,2025-06-08 09:17:00,Hyderabad,False,45+,Electronics & Accessories,2,15,386.84,Wallet,2.16,False,4.7,14,12.5,4.0,False,2025-06-08,6,Jun,Sunday,6,1,9,Morning,1,0.0,0,455.10588235294114,68.26588235294116,2-3 km,On time
ORD109008,C01954,2025-02-26 19:18:00,Kolkata,True,45+,Baby & Pet Care,4,0,637.65,UPI,2.11,False,2.1,14,8.5,5.0,False,2025-02-26,2,Feb,Wednesday,2,0,19,Evening,1,0.0,0,637.65,0.0,2-3 km,On time
ORD126444,C00087,2025-01-05 23:27:00,Hyderabad,False,18-24,Snacks & Munchies,3,0,302.68,UPI,1.07,False,3.8,10,9.3,5.0,False,2025-01-05,1,Jan,Sunday,6,1,23,Night,0,0.0,0,302.68,0.0,1-2 km,On time
ORD100216,C00284,2025-02-22 18:44:00,Delhi NCR,True,18-24,Electronics & Accessories,3,0,1940.75,Cash on Delivery,3.05,False,3.0,18,12.2,4.0,False,2025-02-22,2,Feb,Saturday,5,1,18,Evening,0,0.0,0,1940.75,0.0,3-4 km,On time
ORD130180,C02422,2025-07-06 20:31:00,Delhi NCR,False,25-34,"Atta, Rice & Dal",2,0,157.39,UPI,1.84,False,2.9,14,9.9,5.0,False,2025-07-06,7,Jul,Sunday,6,1,20,Evening,1,0.0,0,157.39,0.0,1-2 km,On time
